ID article dans kezzia,Type d'article pour nom,Marque d'article pour nom,BIO (oui/non),Nom d'article au Super Cafoutch,Code barre,Nom fournisseur,Nom article chez fournisseur,Référence fournisseur,Colisage en unité de mesure,Prix HT par unité de mesure,Catégorie interne,TVA,Contrôle TVA,Poids net (kilo),Volume (litre),Lien vers photo,Pays d'origine,Produit en mercuriale (oui/non)
2 701,Tartines kikroc 3 céréales sans gluten -,GRILLON D'OR,oui,Tartines kikroc 3 céréales sans gluten - GRILLON D'OR,3421557401206,Bryio,Tartines kikroc 3 céréales sans gluten 270gr,"
CC40120",8,"2,80","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,27",,http://espacepro.bryio.com/images/stories/virtuemart/product/3421557401206.jpg,,non
2 788,Krounchy chocolat -,GRILLON D'OR,oui,Krounchy chocolat - GRILLON D'OR,3421557920509,Bryio,Grillon d'or Krounchy chocolat 5kg,CC92050,5,"22,59",Alimentaire / Épicerie / Céréales petit déjeuner,A5.5-V5.5,ok,1,,http://espacepro.bryio.com/images/stories/virtuemart/product/3421557920509.jpg,,non
2 586,Argile montmorillonite surfine -,CIEL D'AZUR,non,Argile montmorillonite surfine - CIEL D'AZUR,3464660000041,Bryio,Argile montmorillonite surfine (60 microns) 300gr,CA4,9,"3,30","Non Alimentaire / Parfumerie / Maquillage, Hydratation, Beauté",A20.0-V20.0,ok,"0,3",,http://espacepro.bryio.com/images/stories/virtuemart/product/3464660000041.jpg,France,non
2 579,Ciel d'Azur Argile montmorillonite surfine -,CIEL D'AZUR,non,Ciel d'Azur Argile montmorillonite surfine - CIEL D'AZUR,3464660000034,Bryio,Ciel d'Azur Argile montmorillonite surfine (60 microns) 1kg,CA3,5,"6,21","Non Alimentaire / Parfumerie / Maquillage, Hydratation, Beauté",A20.0-V20.0,ok,1,,http://espacepro.bryio.com/images/stories/virtuemart/product/3464660000034.jpg,,non
2 575,Disque à démaquiller x70 -,BEL NATURE,oui,Disque à démaquiller x70 - BEL NATURE,4046871002992,Bryio,Disque à démaquiller x70,BA99,10,"0,94","Non Alimentaire / Parfumerie / Maquillage, Hydratation, Beauté",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/4046871002992.jpg,,non
2 599,Mouchoirs écologique 10 étuis -,GRAZIE,non,Mouchoirs écologique 10 étuis - GRAZIE,8005892346245,Bryio,Mouchoirs écologique 10 étuis (9 mouchoirs) 4 épaisseurs (non,GP68,12,"1,19","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/8005892346245.jpg,,non
2 600,Mouchoirs écologique boîte 80 feuilles -,GRAZIE,non,Mouchoirs écologique boîte 80 feuilles - GRAZIE,8005892347020,Bryio,Mouchoirs écologique boîte 80 feuilles 3 épaisseurs (non bio),GP02,5,"1,18","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/8005892347020.jpg,,non
2 598,Papier toilette écologique maxi pack -,GRAZIE,non,Papier toilette écologique maxi pack - GRAZIE,8005892346214,Bryio,Papier toilette écologique maxi pack de 8 rouleaux 2,GP21,6,"4,50","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/8005892346214.jpg,,non
5 454,Papier toilette écologique pack -,GRAZIE,non,Papier toilette écologique pack - GRAZIE,8005892346191,Bryio,Papier toilette écologique pack de 4 rouleaux 3 épaisseurs,GP19,7,"2,62","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/8005892346191.jpg,,non
2 628,Protège-slip naturel incurvé panty liner x30 -,NATRACARE,non,Protège-slip naturel incurvé panty liner x30 - NATRACARE,​782126003065,Bryio,Protège-slip naturel incurvé panty liner x30 (non bio),NC306,16,"1,48","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126003065.jpg,,non
2 624,Serviette naturelle maxi regular x14 -,NATRACARE,non,Serviette naturelle maxi regular x14 - NATRACARE,​782126003027,Bryio,Serviette naturelle maxi regular x14 (non bio),NC302,12,"1,80","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126003027.jpg,,non
2 627,Serviette ultra normal à rabats pad+wing x14 -,NATRACARE,non,Serviette ultra normal à rabats pad+wing x14 - NATRACARE,782126003058,Bryio,Serviette ultra normal à rabats pad+wing x14 (non bio),NC305,12,"2,02","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126003058.jpg,,non
2 630,Serviette ultra super à rabats pad+wing x12 -,NATRACARE,non,Serviette ultra super à rabats pad+wing x12 - NATRACARE,782126003089,Bryio,Serviette ultra super à rabats pad+wing x12 (non bio),NC308,12,"2,02","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126003089.jpg,,non
5 584,Shampooing éclat couleur cheveux colorés ou méchés -,AVRIL BEAUTE,oui,Shampooing éclat couleur cheveux colorés ou méchés - AVRIL BEAUTE,3662217006694,Bryio,Shampooing bio éclat couleur cheveux colorés ou méchés,AV669,6,"4,22","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3662217006694.jpg,,non
5 627,Shampooing nutrition -,AVRIL BEAUTE,oui,Shampooing nutrition - AVRIL BEAUTE,3662217007547,Bryio,Shampooing nutrition 250ml,AV754,8,"3,61","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,25",http://espacepro.bryio.com/images/stories/virtuemart/product/3662217007547.jpg,,non
5 612,Shampooing usage fréquent cheveux normaux -,AVRIL BEAUTE,oui,Shampooing usage fréquent cheveux normaux - AVRIL BEAUTE,3662217006670,Bryio,Shampooing usage fréquent cheveux normaux 250ml,AV667,8,"4,22","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3662217006670.jpg,,non
2 638,Tampon normal avec applicateur x16 -,NATRACARE,non,Tampon normal avec applicateur x16 - NATRACARE,782126008008,Bryio,Tampon normal avec applicateur x16 (non bio),NC800,12,"2,65","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126008008.jpg,,non
4 953,Tampon normal sans applicateur x20 -,NATRACARE,non,Tampon normal sans applicateur x20 - NATRACARE,782126001009,Bryio,Tampon normal sans applicateur x20 (non bio),NC100,12,"2,21","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126001009.jpg,,non
2 639,Tampon super avec applicateur x16 -,NATRACARE,non,Tampon super avec applicateur x16 - NATRACARE,782126009005,Bryio,Tampon super avec applicateur x16 (non bio),NC900,12,"2,79","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126009005.jpg,,non
2 621,Tampon super sans applicateur x20 -,NATRACARE,non,Tampon super sans applicateur x20 - NATRACARE,782126002006,Bryio,Tampon super sans applicateur x20 (non bio),NC200,12,"2,34","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/782126002006.jpg,,non
5 614,Lot de 4 boites 100 allumettes cuisine -,LA DROGUERIE ECOLOGIQUE,non,Lot de 4 boites 100 allumettes cuisine - LA DROGUERIE ECOLOGIQUE,3760138834188,Bryio,Lot de 4 boites 100 allumettes cuisine (non,ED83418,27,"1,55","Non Alimentaire / Bazar / Allumettes, Briquets, Allume-feux",A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138834188.jpg,,non
5 402,Sacs taille L vrac en coton -,AH TABLE,oui,Sacs taille L vrac en coton - AH TABLE,3760138840349,Bryio,Sacs taille L vrac en coton bio avec lacets couleurs,ED84034,50,"0,47",Non Alimentaire / Bazar / Textile et Accessoires,A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138840349.jpg,,non
5 613,Sacs taille M vrac en coton -,AH TABLE,oui,Sacs taille M vrac en coton - AH TABLE,3760138840424,Bryio,Sacs taille M vrac en coton bio avec lacets couleurs,ED84042,50,"0,53",Non Alimentaire / Bazar / Textile et Accessoires,A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138840424.jpg,,non
5 506,Sacs taille XS vrac en coton -,AH TABLE,oui,Sacs taille XS vrac en coton - AH TABLE,3760138840448,Bryio,Sacs taille XS vrac en coton bio avec lacets couleurs,ED84044,50,"0,33",Non Alimentaire / Bazar / Textile et Accessoires,A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138840448.jpg,,non
5 433,Savon noir lin -,LA DROGUERIE ECOLOGIQUE,non,Savon noir lin - LA DROGUERIE ECOLOGIQUE,3760138833938,Bryio,Savon noir lin bio 1L (non bio),ED83393,6,"5,29",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138833938.jpg,,non
5 435,Lot 2 serpillères recyclées -,LA DROGUERIE ECOLOGIQUE,non,Lot 2 serpillères recyclées - LA DROGUERIE ECOLOGIQUE,3760138836458,Bryio,Lot 2 serpillères recyclées (non bio),ED83645,10,"2,31",Non Alimentaire / Droguerie Hygiène / Matériel de Ménage,A20.0-V20.0,ok,,,http://espacepro.bryio.com/images/stories/virtuemart/product/3760138836458.jpg,,non
5 564,Vin rosé -,PESQUE LUNE,non,Vin rosé - PESQUE LUNE,3760061034327,Distrazur,,,,"4,65",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://drive.google.com/open?id=1M2EZZeBn_Dcp-IXp4pXPtYsIs5pyUep2,,non
5 565,Vin blanc -,PESQUE LUNE,non,Vin blanc - PESQUE LUNE,3760061034334,Distrazur,,,,"4,65",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://drive.google.com/open?id=17nR2cnQ_dA8mVwvKe0lCCwJYU2T2QbeI,,non
5 779,Vin rouge -,PESQUE LUNE,non,Vin rouge - PESQUE LUNE,3760061034310,Distrazur,,,,"4,65",Alimentaire / Liquide / Vin,A20.0-V20.0,ok,,"0,75",https://drive.google.com/open?id=1FNTPoXO3zJ3fwZ0vl2-FhKyE6GfYyTdL,,non
5 521,Ratatouille -,LES SAVEURS DU CLAVON,non,Ratatouille - LES SAVEURS DU CLAVON,3760133677162,Distrazur,RATATOUILLE Bocal 500 GR,RATA,6,"3,57","Alimentaire / Épicerie / Conserves autres, Plats cuisinés etc",A5.5-V5.5,ok,"0,5",,https://drive.google.com/open?id=1o1hvEGtHzZZizYeUu3UNffJqDHmQm6Tc,,non
5 522,Champignons de Paris émincés -,LES SAVEURS DU CLAVON,non,Champignons de Paris émincés - LES SAVEURS DU CLAVON,3760133675113,Distrazur,CHAMPIGNONS PARIS EMINCES 212 ML,CHEM,6,"1,85",Alimentaire / Épicerie / Conserves de légumes,A5.5-V5.5,ok,,"0,212",https://drive.google.com/open?id=1VUN_H3TMVceQlnZmZpbqXKucqKoEac5c,,non
5 523,Sauce tomate au basilic -,LES SAVEURS DU CLAVON,non,Sauce tomate au basilic - LES SAVEURS DU CLAVON,3760133671115,Distrazur,SAUCE TOMATE AU BASILIC 212 ML,SV3,12,"1,14",Alimentaire / Épicerie / Sauces,A5.5-V5.5,ok,,"0,212",https://drive.google.com/open?id=1nhiMNEPb5uh8i_QGBuFtc2-BaJ3W7kAJ,,non
5 524,Gressin sésame lin pavot -,LES SAVEURS DU CLAVON,non,Gressin sésame lin pavot - LES SAVEURS DU CLAVON,3760133670880,Distrazur,GRESSIN SESAME LIN PAVOT SACHET 200 GR,GRPA,14,"1,2",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,2",,https://drive.google.com/open?id=1MOpBio_CewVYQlVVXykwtUkvg9rvGx76,,non
5 562,Mayonnaise nature -,LES SAVEURS DU CLAVON,oui,Mayonnaise nature - LES SAVEURS DU CLAVON,3760133677698,Distrazur,BIO MAYONNAISE NATURE BOCAL 200 GR,BMAY,6,"1,86","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,2",,https://static.openfoodfacts.org/images/products/376/013/367/7698/front_fr.4.full.jpg,,non
5 563,Gressin aux olives -,LES SAVEURS DU CLAVON,non,Gressin aux olives - LES SAVEURS DU CLAVON,3760133670873,Distrazur,,GRIBI,12,"2,5",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,,,https://drive.google.com/open?id=1Wogt35O4XPbkirRn3wa1p7zg4qk7T0nP,,non
5 566,Houmous -,LES SAVEURS DU CLAVON,oui,Houmous - LES SAVEURS DU CLAVON,3760133677612,Distrazur,HOUMOUS BIO BOCAL 90G,BHOU,6,"1,96",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,09",,https://drive.google.com/open?id=1D-7hnH2J5DE5cr8zN6iegJVesi5v4kUX,,non
5 753,Câpres -,LES SAVEURS DU CLAVON,non,Câpres - LES SAVEURS DU CLAVON,3760133672501,Distrazur,CAPRES NON PARIELLE BOC 106 ML,CAPA,12,"1,63","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,,"0,106",https://drive.google.com/open?id=1ytFgld9mxf4NLC2ijYriBe3Uizv6Pgy6,,non
5 755,Purée au lait écrémé -,LES SAVEURS DU CLAVON,non,Purée au lait écrémé - LES SAVEURS DU CLAVON,3359813501004,Distrazur,PUREE AU LAIT ECREME 150 GRS,PLA,24,"1,58","Alimentaire / Épicerie / Riz, Pâtes, Féculents",A5.5-V5.5,ok,"0,15",,https://static.openfoodfacts.org/images/products/335/981/350/1004/front_fr.6.full.jpg,,non
5 756,Risotto aux cèpes - ,LES SAVEURS DU CLAVON,non,Risotto aux cèpes -  LES SAVEURS DU CLAVON,3760133673119,Distrazur,RISOTTO AUX CEPES 300 GR SACHET,RICEP,12,"2,72","Alimentaire / Épicerie / Riz, Pâtes, Féculents",A5.5-V5.5,ok,"0,3",,https://drive.google.com/open?id=1QzImZ9YnY5qqdcvYS9V3geUeIU_t7rGk,,non
5 757,Gressin à l'huile d'olive -,LES SAVEURS DU CLAVON,oui,Gressin à l'huile d'olive - LES SAVEURS DU CLAVON,3760133678220,Distrazur,GRISSINI BIO A L HUILE D OLIVE VIERGE EXTRA Sachet,,,"2,50",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,2",,https://drive.google.com/open?id=1iBJzZAVNHdGYJFXCCAhNfasn4upxVzuo,,non
5 780,Fruits du câprier -,LES SAVEURS DU CLAVON,non,Fruits du câprier - LES SAVEURS DU CLAVON,3760133675120,Distrazur,,,,"2,45","Alimentaire / Épicerie / Épices, Condiments, Graines",A5.5-V5.5,ok,"0,28",,https://drive.google.com/open?id=1xhJkUDhdQqIorcJoC0vo5Z_gCxdEtok8,,non
5 662,Pain d'épice toast figue et raisin -,LES SAVEURS DU CLAVON,non,Pain d'épice toast figue et raisin - LES SAVEURS DU CLAVON,3760133670354,Distrazur,PAIN D EPICES TOAST FIGUE/RAISIN 150 GR,PAFR,18,"1,60","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,15",,https://drive.google.com/open?id=12mFIgyKxmtbXbcIesmwySn49R75wZfdO,,non
5 663,Pain d'épice toast fondant -,LES SAVEURS DU CLAVON,non,Pain d'épice toast fondant - LES SAVEURS DU CLAVON,3760133676097,Distrazur,PAIN EPICE TOAST FONDANT 150 GR,PTFO,15,"1,60","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,15",,https://drive.google.com/open?id=1KvNXGPKmMeZRtW6euZrYInFw-KxTX6fn,,non
